reference	verse	book
Mark 16:12	(paragraph) Later, Jesus appeared-C to 2 other followers/disciples _implicitNecessary [while 2 other followers/disciples _implicitNecessary were walking to a village]. But _implicit Jesus's face was different [(implicit-situational) so that those 2 followers/disciples could not recognize Jesus].	Mark
Ruth 3:10	Then Boaz said, ["My(Boaz's) daughter, I(Boaz) pray [that Yahweh will do good things for you(Ruth)]]. Previously you(Ruth) were kind.  But now you(Ruth) are being very kind. You(Ruth) did not try [to marry a young man]. You(Ruth) did not look for a rich young man or a poor young man.	Ruth
Genesis 8:1	-Title The land becomes dry.  But God remembered [that Noah and all the animals were in the boat]. God caused [a wind to blow on the earth].  Then the water started to become less deep.	Genesis
Ruth 2:10	Then Ruth bowed to Boaz. And Ruth moved Ruth's face to the ground. Then Ruth asked Boaz, ["Why are you(Boaz) kind to me(Ruth)]? I(Ruth) am from another country."	Ruth
Matthew 24:25	You(followers) (imp) listen/behold. I(Jesus) am warning-C you(followers) about all of these things _implicit now _implicit [before these things happen].	Matthew
Joshua 10:25	Then Joshua said to those leaders, ["(imp) You(leaders) do not be afraid].  But (imp) you(leaders) be brave.  Yahweh will kill all of your(leaders') enemies [that you(leaders) will fight] [just-like I(Joshua) will now kill these 5 kings.]"	Joshua
Esther 7:10	So the servants hung Haman on the structure [that Haman made [in order to hang Mordecai]]. Then the king stopped being angry.	Esther
Mark 14:42	You(Peter) _plural (imp) get-up! We(Jesus) _incl go _suggestiveLets! You(Peter) _plural (imp) look/behold! The person [who will give me(Jesus) to my(Jesus's) enemies ] is coming!"	Mark
Acts 19:8	Paul also went into the Jewish church. And Paul spoke boldly in that place for three months. Paul tried to persuade people [to believe in the kingdom of God.]	Acts
Matthew 20:27	(literal) And [if a person wants [to become first among you(followers)],] a person should become your(followers') servant-B. (dynamic) And [if a person wants [to lead other people],] a person should serve other people [just-like a servant-B serves other people].	Matthew
Genesis 27:6	Then Rebekah said to the son of Rebekah named Jacob, [" I(Rebekah) heard [the father of you(Jacob) talking to the brother of you(Jacob) named Esau]].	Genesis
1 Samuel 22:10	Ahimelek prayed to Yahweh for David. And Ahimelek gave food to David. Ahimelek also gave Goliath’s sword to David."	1_Samuel
Joshua 19:35	The tribe named Naphtali owned the towns named Ziddim, Zer, Hammath, Rakkath, and Kinnereth.	Joshua
Daniel 1:11	The chief official had ordered [a guard to care for Daniel, Hananiah, Mishael, and Azariah]. So Daniel spoke to that guard.	Daniel
Mark 5:8	For Jesus already _implicit said to the spirit [(implicit-situational) that was controlling that man], ["You(spirit), unclean-B spirit , you(spirit) (imp) leave this man!"]	Mark
2 Samuel 13:3	A man named Jonadab often advised Amnon. Jonadab was the son of Shimeah. Shimeah was David’s brother. Jonadab was very clever.	2_Samuel
Mark 13:10	And [(implicit-situational) before all things end,] the Good-News must first be taught/preach by my(Jesus's) followers/disciples _implicitActiveAgent to all nations of the people _implicitType.	Mark
Matthew 28:20	And you(disciples) (imp) teach [those people to obey all the commands [that I(Jesus) gave to you(disciples)]]. And I(Jesus) am certainly always with you(disciples). I(Jesus) will be with you(disciples) until the end-B of time.	Matthew
Genesis 6:5	Then God saw [that the people [who lived on the earth] were very evil].  God saw [that the people always thought about evil things].	Genesis
Daniel 6:10	[When Daniel heard about the new law] Daniel went to Daniel's house. And Daniel went to the room [that was on the top of Daniel's house].  Daniel looked toward Jerusalem through a window [that was in that room]. Each day Daniel regularly knelt in-front-of that window. And Daniel prayed to God three times. Daniel also thanked God three times each day. Daniel prayed to God three times each day for many years.	Daniel
Acts 3:8	Then that man stand-up very quickly. And that man walked. And that man went with Peter and John into the building [where people meet with God]. And that man walked happily. And that man jumped happily. And that man praised God.	Acts
Genesis 18:23	Then Abraham asked Yahweh, ["Will you(Yahweh) also destroy the righteous people [who live in the city] [when you(Yahweh) destroy the evil people]?]	Genesis
2 Samuel 1:20	(imp) You(Israelites) do not tell this story in Gath.   (imp) You(Israelites) do not say this news in the streets of Ashkelon.    [If you(Israelites) tell those people about the battle]  the daughters of the Philistines will be happy.  And the daughters of the Philistines will rejoice.	2_Samuel
Joshua 3:13	Then the priests will carry Yahweh’s ark-of-the-covenant to the Jordan River. Yahweh rules all of the people [who are living on the earth]. [When the priests enter the water] the river will stop flowing. The river will become like a pile of water.”	Joshua
Genesis 10:12	Nimrod also built Resen [which is the big city between Nineveh and Calah].	Genesis
Joshua 13:22	The Israelites killed many people [while the Israelites were fighting]. And the Israelites also killed a man named Balaam.  Balaam was the son of a man named Beor.  Balaam regularly did magic.	Joshua
1 Samuel 4:11	And the Philistines took/captured the Ark-of-the-Covenant. And the Philistines also killed Eli’s two sons named Hophni and Phinehas.	1_Samuel
Nehemiah 7:66	So 42360 people returned to Judah.	Nehemiah
Nehemiah 9:6	Only you(Yahweh) are Yahweh. You(Yahweh) made the heavens. You(Yahweh) even made the highest heavens. You(Yahweh) made the stars, the earth, and all of the things [that are on the earth]. You(Yahweh) made the seas and all of the things [that are in the seas]. You(Yahweh) cause [all plants and all animals and all people to live]. And very many angels [who are in heaven] worship you(Yahweh).	Nehemiah
2 Samuel 3:19	Abner also spoke to the people [who  were in the tribe named Benjamin]. Then Abner went to Hebron [in order to talk to David]. Abner told David [that the Israelites and the people  [that were in the  tribe named Benjamin] wanted [David to become the king]].	2_Samuel
Daniel 2:22	God explains secrets. [If a person hides a treasure in a dark place] God knows [the treasure is in that place]. God knows about all things [that are in dark places]. God lives in light."	Daniel
Genesis 21:21	[After Ishmael grew up] Ishmael lived in a desert named Paran. The mother of Ishmael brought a woman from Egypt to Ishmael.  Then Ishmael married that woman.	Genesis
Nehemiah 9:11	You(Yahweh) divided the water of the sea-Red in front of our(people's) people/ancestors. So our(people's) people/ancestors walked through the sea-Red on dry ground. But you(Yahweh) threw the people [that were chasing those people/ancestors] into that deep water. Then those people sank in that water [just like a stone [that a person throws] sinks in deep water].	Nehemiah
1 Samuel 7:6	So the Israelites gathered at Mizpah. And the Israelites poured water on the ground in front of Yahweh. The Israelites did not eat food on that day [so that the Israelites could pray]. And the Israelites confessed the Israelites’ sins to Yahweh. The Israelites said, ["We(Israelites) sinned against Yahweh."] [While the Israelites were at Mizpah] Samuel was the leader of the Israelites.	1_Samuel
Mark 10:35	(title) James and John ask-C Jesus [Jesus to honor James and John [when Jesus becomes king]]. (paragraph) Then James [who was a son of Zebedee] and John [who was a son of Zebedee] came to Jesus. And James and John said, ["Master/Teacher, we(James) _excl want [you(Jesus) to do for us(James) _excl the thing [that we(James) _excl ask you(Jesus) [you(Jesus) to do]]]"].	Mark
Genesis 30:40	Then Jacob separated these young animals from Laban's animals. Then Jacob prevented [the animals of Jacob sex the animals of Laban [that had black marks] and the animals of Laban [that were black]].	Genesis
Joshua 9:22	But Joshua called the leaders of the Gibeonites.  And Joshua said to those leaders, ["Why did you(leaders) lie to us(Israelites)?] You(leaders')  live near us(Israelites). But you(leaders) told us(Israelites) [that you(leaders) live at a place [that is far from us(Israelites)]].	Joshua
Nehemiah 7:17	2322 men [that were from Azgad] returned.	Nehemiah
Genesis 9:29	Noah lived for 950 years. Then Noah died.	Genesis
2 Samuel 8:14	Then David told [some David's soldiers to stay at places [that were in Edom]]. All of the Edomites served David. Yahweh caused [David to defeat all of Israel's enemies].	2_Samuel
Acts 17:23	I(Paul) know these things because [when I(Paul) walked through your(Athenians) city], I(Paul) looked carefully at those objects [that you(Athenians) pray to]. And I(Paul) even found a table with a message [which said, ["This is a table [which honors a god [whose name people do not know]]."] I(Paul) will tell you(Athenians) [about this god [to whom you pray] [but whom you(Athenians) do not know]."]	Acts
2 Samuel 15:30	But David continued walking up the Mount of Olives. David was crying/weeping[while David walked]. David covered David's head. And David did not wear David's shoes.  David (implicit-info) did those things [in order to show people [that David was very sad]].  All of the people [who were with David] also covered the heads of those people. And those people also cried/wept[while those people walked].	2_Samuel
Genesis 34:11	Then Shechem also said to Dinah's father and to Dinah's brothers, ["You(brothers) (imp) please be kind to me(Shechem)]. And you(brothers) (imp) (implicit-situational) let [me(Shechem) marry Dinah].  I(Shechem) will give a gift [that you(brothers) ask for] to you(Jacob).	Genesis
Genesis 26:6	So Isaac stayed in Gerar.	Genesis
Joshua 5:9	Then Yahweh said to Joshua, ["[When you(people) were slaves in Egypt] you(people) were ashamed]. But today I(Yahweh) caused [you(people) to not be ashamed]." So people named that place Gilgal.  And today people still call that place Gilgal. Gilgal (footnote) means take-away.	Joshua
Acts 18:18	Paul (title) left Priscilla and Aquila. Paul stayed in Corinth for a short time. Then Paul left the people [who believe in Jesus] [who were in that place]. And Paul went to a town named Cenchrea, [in order to travel on a ship [that was going to the region named Syria]]. But [before that ship sailed from that town], Paul told [a person to cut off Paul's hair [in order to keep a promise [that Paul had made earlier]]. Then Paul went on a ship [that sailed to the region named Syria]. And Priscilla and Aquila went with Paul.	Acts
Matthew 4:15	(paragraph) That person/prophet said, ["Land of Zebulun and Naphtali [which is by the lake on the other side of the river-Jordan] [and which is also _implicit called by people _implicitActiveAgent Galilee of the Gentiles] , you(land) (imp) listen _implicitNecessary].	Matthew
Matthew 24:31	The Son-of-man _1stAs3rd will call-A the Son-of-man's servants/messenger [who come from God] [by playing loudly an instrument/trumpet]. And the Son-of-man _1stAs3rd will send-C those servants/angel [in-order-to gather-A the people [whom the Lord-A chose-B [to be the Lord's-A people]]]. (literal) Those servants/angel will gather those people from the 4 winds. (dynamic) Those servants/angel will gather those people from every part of the earth. Those servants/angel will gather those people from every place.	Matthew
